Species,RA,TAX_ID
Acidobacterium,1.0772891978003694e-07,33973
Propionicicella,1.0772891978003694e-07,348581
Luteococcus,1.0772891978003694e-07,33983
Tuberibacillus,1.0772891978003694e-07,340096
Melghirimyces,1.0772891978003694e-07,1236218
Vulgatibacter,1.0772891978003694e-07,1524214
Mariniradius,1.0772891978003694e-07,1245590
Flaviflexus,1.0772891978003694e-07,1522056
Turicella,1.0772891978003694e-07,144193
Candidatus Midichloria,1.0772891978003694e-07,411566
Flexithrix,1.0772891978003694e-07,70992
Desulfatirhabdium,1.0772891978003694e-07,497742
Dasania,1.0772891978003694e-07,503005
Desmospora,1.0772891978003694e-07,500614
Thermacetogenium,1.0772891978003694e-07,140458
Sinosporangium,1.0772891978003694e-07,1367968
Tepidanaerobacter,1.0772891978003694e-07,499228
Entomoplasma,1.0772891978003694e-07,46238
Agrococcus,1.0772891978003694e-07,46352
Fusicatenibacter,1.0772891978003694e-07,1407607
Candidatus Neoehrlichia,1.0772891978003694e-07,467749
Psychroserpens,1.0772891978003694e-07,49277
Kineosporia,1.0772891978003694e-07,49184
Devriesea,1.0772891978003694e-07,472568
Longilinea,1.0772891978003694e-07,475961
Levilinea,1.0772891978003694e-07,475965
Dethiosulfatibacter,1.0772891978003694e-07,448125
Oxobacter,1.0772891978003694e-07,44261
Actinospica,1.0772891978003694e-07,414715
Dissulfuribacter,1.0772891978003694e-07,1433998
Proteiniborus,1.0772891978003694e-07,415014
Lentibacter,1.0772891978003694e-07,1434014
Lawsonia,1.0772891978003694e-07,41707
Desulfovirgula,1.0772891978003694e-07,418453
Candidatus Microthrix,1.0772891978003694e-07,41949
Jonquetella,1.0772891978003694e-07,428711
Litorimicrobium,1.0772891978003694e-07,1341013
Natronorubrum,1.0772891978003694e-07,134813
Polaribacter,1.0772891978003694e-07,52959
Robiginitomaculum,1.0772891978003694e-07,437506
Luminiphilus,1.0772891978003694e-07,1341118
Johnsonella,1.0772891978003694e-07,43994
Microterricola,1.0772891978003694e-07,518733
Coraliomargarita,1.0772891978003694e-07,442430
Thalassobius,1.0772891978003694e-07,335927
Candidatus Solibacter,1.0772891978003694e-07,332162
Planifilum,1.0772891978003694e-07,332100
Bulleidia,1.0772891978003694e-07,118747
Sphingobacterium,1.0772891978003694e-07,28453
Nautella,1.0772891978003694e-07,481445
Austwickia,1.0772891978003694e-07,1184606
Paraoerskovia,1.0772891978003694e-07,665568
Magnetococcus,1.0772891978003694e-07,162171
Defluviitalea,1.0772891978003694e-07,1185408
Sulfuricurvum,1.0772891978003694e-07,286130
Odoribacter,1.0772891978003694e-07,283168
Tenuibacillus,1.0772891978003694e-07,286800
Aquimarina,1.0772891978003694e-07,290174
Roseivirga,1.0772891978003694e-07,290180
Saccharicrinis,1.0772891978003694e-07,1618113
Candidatus Koribacter,1.0772891978003694e-07,658061
Thermosediminibacter,1.0772891978003694e-07,291988
Magnetospira,1.0772891978003694e-07,1182780
Gimesia,1.0772891978003694e-07,1649453
Oligoflexus,1.0772891978003694e-07,1553903
Poseidonocella,1.0772891978003694e-07,1158296
Sporanaerobacter,1.0772891978003694e-07,165812
Anaerobacillus,1.0772891978003694e-07,704093
Parasporobacterium,1.0772891978003694e-07,115543
Fimbriimonas,1.0772891978003694e-07,1005038
Tindallia,1.0772891978003694e-07,69894
Thermincola,1.0772891978003694e-07,278993
Macellibacteroides,1.0772891978003694e-07,1159323
Candidatus Protochlamydia,1.0772891978003694e-07,282132
Alloiococcus,1.0772891978003694e-07,1651
Acidothermus,1.0772891978003694e-07,28048
Rubinisphaera,1.0772891978003694e-07,1649490
Cyclobacterium,1.0772891978003694e-07,68288
Lyngbya,1.0772891978003694e-07,28073
Candidatus Methylomirabilis,1.0772891978003694e-07,1170227
Schlesneria,1.0772891978003694e-07,656899
Seinonella,1.0772891978003694e-07,292637
Cohaesibacter,1.0772891978003694e-07,655352
Dysgonomonas,1.0772891978003694e-07,156973
Roseicitreum,1.0772891978003694e-07,1209946
Halarsenatibacter,1.0772891978003694e-07,630723
Ferrimicrobium,1.0772891978003694e-07,121038
Neoasaia,1.0772891978003694e-07,320496
Psychrilyobacter,1.0772891978003694e-07,623282
Maritalea,1.0772891978003694e-07,623276
Prochlorococcus,1.0772891978003694e-07,1218
Cryptosporangium,1.0772891978003694e-07,65502
Roseinatronobacter,1.0772891978003694e-07,121820
Rothia,1.0772891978003694e-07,32207
Sanguibacter,1.0772891978003694e-07,60919
Chroogloeocystis,1.0772891978003694e-07,329162
Desulfurella,1.0772891978003694e-07,33001
Phascolarctobacterium,1.0772891978003694e-07,33024
Geitlerinema,1.0772891978003694e-07,63132
Lacticigenium,1.0772891978003694e-07,633405
Halocynthiibacter,1.0772891978003694e-07,1579315
Scytonema,1.0772891978003694e-07,1203
Acidaminobacter,1.0772891978003694e-07,65402
Natronococcus,1.0772891978003694e-07,29287
Anaerosporobacter,1.0772891978003694e-07,653683
Asinibacterium,1.0772891978003694e-07,1612198
Kosmotoga,1.0772891978003694e-07,651456
Filomicrobium,1.0772891978003694e-07,119044
Microlunatus,1.0772891978003694e-07,29404
Syntrophobacter,1.0772891978003694e-07,29526
Rhodothermus,1.0772891978003694e-07,29548
Prolixibacter,1.0772891978003694e-07,314318
Thermovenabulum,1.0772891978003694e-07,159730
Desulfurobacterium,1.0772891978003694e-07,64159
Alkalibacter,1.0772891978003694e-07,274470
Rhodopirellula,5.386445989001847e-08,265488
Anaeromassilibacillus,5.386445989001847e-08,1924093
