Species,RA,TAX_ID
Tepidanaerobacter,1.078608618611381e-07,499228
Desulfatirhabdium,1.078608618611381e-07,497742
Thermacetogenium,1.078608618611381e-07,140458
Entomoplasma,1.078608618611381e-07,46238
Agrococcus,1.078608618611381e-07,46352
Dasania,1.078608618611381e-07,503005
Kineosporia,1.078608618611381e-07,49184
Candidatus Neoehrlichia,1.078608618611381e-07,467749
Devriesea,1.078608618611381e-07,472568
Longilinea,1.078608618611381e-07,475961
Levilinea,1.078608618611381e-07,475965
Fangia,1.078608618611381e-07,482136
Desmospora,1.078608618611381e-07,500614
Fusicatenibacter,1.078608618611381e-07,1407607
Proteiniborus,1.078608618611381e-07,415014
Jonquetella,1.078608618611381e-07,428711
Lentibacter,1.078608618611381e-07,1434014
Lawsonia,1.078608618611381e-07,41707
Desulfovirgula,1.078608618611381e-07,418453
Candidatus Microthrix,1.078608618611381e-07,41949
Litorimicrobium,1.078608618611381e-07,1341013
Polaribacter,1.078608618611381e-07,52959
Dissulfuribacter,1.078608618611381e-07,1433998
Oxobacter,1.078608618611381e-07,44261
Luminiphilus,1.078608618611381e-07,1341118
Robiginitomaculum,1.078608618611381e-07,437506
Microterricola,1.078608618611381e-07,518733
Johnsonella,1.078608618611381e-07,43994
Natronorubrum,1.078608618611381e-07,134813
Coraliomargarita,1.078608618611381e-07,442430
Nitriliruptor,1.078608618611381e-07,596499
Pirellula,1.078608618611381e-07,123
Planifilum,1.078608618611381e-07,332100
Magnetococcus,1.078608618611381e-07,162171
Odoribacter,1.078608618611381e-07,283168
Phycisphaera,1.078608618611381e-07,666508
Austwickia,1.078608618611381e-07,1184606
Defluviitalea,1.078608618611381e-07,1185408
Bulleidia,1.078608618611381e-07,118747
Sphingobacterium,1.078608618611381e-07,28453
Sulfuricurvum,1.078608618611381e-07,286130
Gimesia,1.078608618611381e-07,1649453
Tenuibacillus,1.078608618611381e-07,286800
Aquimarina,1.078608618611381e-07,290174
Candidatus Koribacter,1.078608618611381e-07,658061
Roseivirga,1.078608618611381e-07,290180
Schlesneria,1.078608618611381e-07,656899
Saccharicrinis,1.078608618611381e-07,1618113
Magnetospira,1.078608618611381e-07,1182780
Candidatus Protochlamydia,1.078608618611381e-07,282132
Oligoflexus,1.078608618611381e-07,1553903
Poseidonocella,1.078608618611381e-07,1158296
Anaerobacillus,1.078608618611381e-07,704093
Parasporobacterium,1.078608618611381e-07,115543
Peptococcus,1.078608618611381e-07,2740
Fimbriimonas,1.078608618611381e-07,1005038
Alkalibacter,1.078608618611381e-07,274470
Tindallia,1.078608618611381e-07,69894
Macellibacteroides,1.078608618611381e-07,1159323
Lyngbya,1.078608618611381e-07,28073
Thermincola,1.078608618611381e-07,278993
Alloiococcus,1.078608618611381e-07,1651
Cyclobacterium,1.078608618611381e-07,68288
Acidothermus,1.078608618611381e-07,28048
Rubinisphaera,1.078608618611381e-07,1649490
Candidatus Methylomirabilis,1.078608618611381e-07,1170227
Cohaesibacter,1.078608618611381e-07,655352
Cryptosporangium,1.078608618611381e-07,65502
Thermosediminibacter,1.078608618611381e-07,291988
Prochlorococcus,1.078608618611381e-07,1218
Halarsenatibacter,1.078608618611381e-07,630723
Ferrimicrobium,1.078608618611381e-07,121038
Halocynthiibacter,1.078608618611381e-07,1579315
Psychrilyobacter,1.078608618611381e-07,623282
Maritalea,1.078608618611381e-07,623276
Neoasaia,1.078608618611381e-07,320496
Roseinatronobacter,1.078608618611381e-07,121820
Acidaminobacter,1.078608618611381e-07,65402
Dysgonomonas,1.078608618611381e-07,156973
Sanguibacter,1.078608618611381e-07,60919
Rothia,1.078608618611381e-07,32207
Chroogloeocystis,1.078608618611381e-07,329162
Desulfurella,1.078608618611381e-07,33001
Phascolarctobacterium,1.078608618611381e-07,33024
Roseicitreum,1.078608618611381e-07,1209946
Geitlerinema,1.078608618611381e-07,63132
Lacticigenium,1.078608618611381e-07,633405
Scytonema,1.078608618611381e-07,1203
Seinonella,1.078608618611381e-07,292637
Anaerosporobacter,1.078608618611381e-07,653683
Kosmotoga,1.078608618611381e-07,651456
Filomicrobium,1.078608618611381e-07,119044
Natronococcus,1.078608618611381e-07,29287
Asinibacterium,1.078608618611381e-07,1612198
Microlunatus,1.078608618611381e-07,29404
Syntrophobacter,1.078608618611381e-07,29526
Rhodothermus,1.078608618611381e-07,29548
Prolixibacter,1.078608618611381e-07,314318
Desulfurobacterium,1.078608618611381e-07,64159
Thermovenabulum,1.078608618611381e-07,159730
Aestuariimicrobium,1.078608618611381e-07,396388
Rhodopirellula,5.393043093056905e-08,265488
Anaeromassilibacillus,5.393043093056905e-08,1924093
